date,product,contextFirstDate,contextLastDate,calendarSlots,observedSlots,nanSlots,contextSha256
2023-08-12,82,2022-03-18,2023-08-11,512,431,81,3facae7da09434fcc7525ca878c8a392e6883515daa0a83db8d58f994a74d17b
2023-08-13,11,2022-03-19,2023-08-12,512,433,79,aa23ffc1028f3762d9ef9c0075adcbd1d0462494ad7b84aabf31c25d386dc85e
2023-08-13,12,2022-03-19,2023-08-12,512,421,91,e59e587a77cea4949621b67d7d4c064866d553251d71c7d03545d673ee2d5943
2023-08-13,13,2022-03-19,2023-08-12,512,430,82,81b4c96394eeabefebe65c3eba95c4af06ff90817e7ad340aeb5b2b7a06e9ee8
2023-08-13,21,2022-03-19,2023-08-12,512,432,80,cb68e33f3d48045e5446473b38cef9bf0cc92cca96d2b7f98698a3f181eb4f5f
2023-08-13,35,2022-03-19,2023-08-12,512,427,85,b2ed693cfd6112c9fbda945ba6d5a9219e52ed78885018afc8f71a62c2608dc5
2023-08-13,82,2022-03-19,2023-08-12,512,431,81,e9902df7bb26061747ccee84f06f2a000bd82cd684d0b422d861c2321372dc82
2023-08-14,11,2022-03-20,2023-08-13,512,433,79,64731112f15f08fa6a3a14779938487594156137f55c645c1dc19419c7c758b0
2023-08-14,12,2022-03-20,2023-08-13,512,421,91,fc23dd47117d180bec2442777bd56570f5d40008baa22b686561ac8ddd02e280
2023-08-14,13,2022-03-20,2023-08-13,512,430,82,4da35e5fdcdb24ff29371f9d7fe401711c20bf2c5767e4c75132aa11a6cb45c7
2023-08-14,21,2022-03-20,2023-08-13,512,432,80,1c6326e934f4589da3e2d42713a1ccf513f5a91aa6b7a9f3aa113867a913d4a5
2023-08-14,35,2022-03-20,2023-08-13,512,427,85,a276eb84d21df4b30dfddfa2ebaed2a430a64111110fc38140d222bc641214c9
2023-08-14,82,2022-03-20,2023-08-13,512,431,81,910ba949766e09ab0ae5063dd980276383a86cf77c0668882ddeb9a427dc201f
2023-08-15,11,2022-03-21,2023-08-14,512,433,79,4b97e8619e98d6df6b61402a91c09d52d8a23333c6ff0aca33e24316f8574164
2023-08-15,12,2022-03-21,2023-08-14,512,421,91,fd1c6a3fe13af173c17cf4e3a7e63c6867e43cf9060640653a5bfdf43bc23c25
2023-08-15,13,2022-03-21,2023-08-14,512,430,82,72fafbfaa424204f7be8e3073f14e63d2bd01ba7c8098735b4e757c20a9ed8d2
2023-08-15,21,2022-03-21,2023-08-14,512,432,80,17323dbee4c346067be6c6324a3c83739714aacc1d1cb6a4bd59dba43d5ab4fc
2023-08-15,35,2022-03-21,2023-08-14,512,427,85,40e57d68f817b4fdd0304b5489250a2d59e0f09c81c3911359aabf2d92cc14f7
2023-08-15,82,2022-03-21,2023-08-14,512,431,81,ad627af0f4afdc682273dd37bc9f518c6b2484dd0d027fb336e70dfa096e9c07
2023-08-16,11,2022-03-22,2023-08-15,512,433,79,a55073bb82bfb9b16f1edf9892c1428a92b5e5709f7aa355c6aa2aabd83435a6
2023-08-16,12,2022-03-22,2023-08-15,512,421,91,e84cab714bf5d308ec89fc1f5a5ab63efd9dd9bc1378c6a47c2c160786f5c942
2023-08-16,13,2022-03-22,2023-08-15,512,430,82,54b3f964a4229cf44c8fdb3a94c9349c5f1531df826f46e877b601ad710e3238
2023-08-16,21,2022-03-22,2023-08-15,512,432,80,17cbdccaaf3e7f6d7104b7adfff03e438e3f0fa8cda8580fb4a563a3741e669d
2023-08-16,35,2022-03-22,2023-08-15,512,427,85,2eff366c07cd2a797a260aa75f99ee168ea98d7363183f56907525ad3c07aa06
2023-08-16,82,2022-03-22,2023-08-15,512,431,81,a4899e69abeffbe77e4df0ab5b9eba5f389f48f6d170cbf2c52eda2f161d23c3
2023-08-17,11,2022-03-23,2023-08-16,512,433,79,b0b894d828d875afffa6b815ef0d39d689a3106131abf9456beeaa3f1252284e
2023-08-17,12,2022-03-23,2023-08-16,512,421,91,3f7e3e9545576a4dcf0322611bdf92cac27c14a5061083d4ce6a8545f8dcabf2
2023-08-17,13,2022-03-23,2023-08-16,512,430,82,4960cd688deb0379d9fd3cde43c11a6f308ff83ca0c21a84e26f15051cd69876
2023-08-17,21,2022-03-23,2023-08-16,512,432,80,4e00561a9b59f217b5ddb8a2d805990539079a1ebfa520983391965124e058e6
2023-08-17,35,2022-03-23,2023-08-16,512,427,85,0ba199c3c84beb965999ddb4960be6005b2a452abfde98d8adb4fd56597e2b40
2023-08-17,82,2022-03-23,2023-08-16,512,431,81,d74668002cc794e0426754fdb57557d9021d193e977be0d999d481d198742ed2
2023-08-18,11,2022-03-24,2023-08-17,512,433,79,cd01f30454d68e0f1a45594ef289d4e811a30df538531ba5133410669ba30583
2023-08-18,12,2022-03-24,2023-08-17,512,421,91,52be49a8881ab10263e585eb2c7a5917503ce44284f4261b2de5096006e3f6e7
2023-08-18,13,2022-03-24,2023-08-17,512,430,82,f39bdaa5ade700f5f4e1d8233d00697febc139d4f5ba9f5dbdb479230863d70a
2023-08-18,21,2022-03-24,2023-08-17,512,432,80,8ccf47da3798484baeab9386bf708368fcfcd7a0987a99d3f29350b0baeadbd8
2023-08-18,35,2022-03-24,2023-08-17,512,427,85,614678956e1e1d1dee4e8af494861a6c2de1ed109c2ef647541d7db64b9b6fdb
2023-08-18,82,2022-03-24,2023-08-17,512,431,81,881eb63bc57d5e7bc0eb3826a586f4f1695dc8e84b41498016845d4bb485a7d1
2023-08-19,11,2022-03-25,2023-08-18,512,433,79,f321508c041ca0e8900aab2a84446d8c81ae6c14682480afe85a81df539fd0d3
2023-08-19,12,2022-03-25,2023-08-18,512,421,91,c9625e77b0c67c5a996139d2015c87436a7f217587304b0a6a19bc5e3be067e4
2023-08-19,13,2022-03-25,2023-08-18,512,430,82,2d0eb814b686d10f753175406c587824e1330c364b2d921ddfd8271c10e393c0
2023-08-19,21,2022-03-25,2023-08-18,512,432,80,721dee0a9f5d26c93b0a6b3bd6ff7218fb5f830739e38d25363a0ac9bbc3732e
2023-08-19,35,2022-03-25,2023-08-18,512,427,85,f2bad0195c8ca29fd86d892e52ac3babb4f9e29b084bc7ce86b6303a1af29821
2023-08-19,82,2022-03-25,2023-08-18,512,431,81,7e515554a1a0de55b73c90275c9890f6dda948098b94c32bfaa6ff38bedf6fec
2023-08-20,11,2022-03-26,2023-08-19,512,433,79,b02b8a31d0bfc421a92f9066eeb8dd894e3b802d309b9c1ab00275e7e8d855fd
2023-08-20,12,2022-03-26,2023-08-19,512,421,91,614a0a37bae7d017444a5dd87f3ea1d2cc733335eaa15754f7abd3393833193f
2023-08-20,13,2022-03-26,2023-08-19,512,430,82,7fb9146bc758f6de6fbe56a27d2a8c83a271acab3749d5d489ff59c86b58d878
2023-08-20,21,2022-03-26,2023-08-19,512,432,80,c2f78b469ece34b2788bac3abaed01a5c033f6240fe06e0bf7bf0d1670a19436
2023-08-20,35,2022-03-26,2023-08-19,512,427,85,d0a100f247116c1f098bbbc08e4b8aca6634a1071992eb5b74ca098e3eab9176
2023-08-20,82,2022-03-26,2023-08-19,512,431,81,20daad4ccab6b99f3ff0d721bbe8a860c94439b3379dddb048d5ebbdd0c14630
2023-08-21,11,2022-03-27,2023-08-20,512,433,79,09de4394542c9e70cbd1c46535f3c6acee2a42b83ff36bd9bb0bf7c721fe12aa
2023-08-21,12,2022-03-27,2023-08-20,512,421,91,567136cfc5341687fbd52f7ed6302a2e54f34922b3dca07e7149563a9db9cc54
2023-08-21,13,2022-03-27,2023-08-20,512,430,82,9820c049c12fa27f31d605fb4f4b44f473f8690c140776a88d011ff5e96a4239
2023-08-21,21,2022-03-27,2023-08-20,512,432,80,15dc5bdd03c2d0176e4b02a49646b35cf18c86b13fe60197dfcc9abc1e7d75a0
2023-08-21,35,2022-03-27,2023-08-20,512,427,85,90a74b6c012620c3b9b73a90e7195cbb4fb98fbabbf954e4aa496c0f3476482f
2023-08-21,82,2022-03-27,2023-08-20,512,431,81,574965ed4f818321a93402b3474957acc778472509c597df9f0435c1fd957a1a
2023-08-22,11,2022-03-28,2023-08-21,512,434,78,676afa5fd0253fa7e3cc2811a8d216e466fa6306de659807fd73ae528712bf3e
2023-08-22,12,2022-03-28,2023-08-21,512,422,90,102e4961512f9cf0f29ac9290a456bd48f4568dc1f21d4b8fa71cc08a92efe5d
2023-08-22,13,2022-03-28,2023-08-21,512,431,81,fb48f43a87fe3fa0ef9677b87d66f87f2836575b84f4312853343b373f9d1a11
2023-08-22,21,2022-03-28,2023-08-21,512,433,79,5478aa1ab57bb4b262b6928d97d4f912f71024d54e0a64e18f837aaa92eb1fe9
2023-08-22,35,2022-03-28,2023-08-21,512,428,84,7b1b0de955a81898f4a1d2751299a84f00fa6b3915733e8e8b093026156b9d02
2023-08-22,82,2022-03-28,2023-08-21,512,432,80,6005a2b45365b5e0db96a7421a2584ef7e838fc87376856049b21d217c48216d
2023-08-23,11,2022-03-29,2023-08-22,512,434,78,43316395763e62b41b18705644d80f6eb0aff04224cd23ac1af23199cd12f9dd
2023-08-23,12,2022-03-29,2023-08-22,512,422,90,f97b43aff4cd36a41375406d613a1766b7f5668458f347347e4f08a47015ca9b
2023-08-23,13,2022-03-29,2023-08-22,512,431,81,889b853e61264a86382ac311a25d107272a2e1a1198b2e3d4c070081dc72c3d8
2023-08-23,21,2022-03-29,2023-08-22,512,433,79,b5e725c57e77d54da0799426bd7f8ac1191779648220bd8b897638bc0f120819
2023-08-23,35,2022-03-29,2023-08-22,512,428,84,0424823cbe5a349d75a65eeb78907a1106a83b9fade0aeddeabe96a797b3beb3
2023-08-23,82,2022-03-29,2023-08-22,512,432,80,ff95ed0079f71ee20055f078eb6fb17151c78375f99ed4a03eb12dfe6ba5d549
2023-08-24,11,2022-03-30,2023-08-23,512,434,78,0297e12cc61278659c8deb76e163839e2f95a381881c6751b2d3c0e0b88a074a
2023-08-24,12,2022-03-30,2023-08-23,512,422,90,4a98d91eac63e2f944255f20256a1ef558390ec9d86855492f79e003749e36b5
2023-08-24,13,2022-03-30,2023-08-23,512,431,81,4483bd870e32b1c02a571a9fe8ef33543d173240d04567c71c264ac098e5f6e0
2023-08-24,21,2022-03-30,2023-08-23,512,433,79,0756641091bb9b0b3874caff2f09569fd702241dec33774f92c1d086ac407f79
2023-08-24,35,2022-03-30,2023-08-23,512,428,84,1d8911695d3546c0d0a921cfbc326fbe1af2e309cd9efd9759f02e3d31d13dc0
2023-08-24,82,2022-03-30,2023-08-23,512,432,80,8cd7142c21b3ec2d651e7ce009d6b3caa73124a7e5e7d77e00e7df36e0c5f6e2
2023-08-25,11,2022-03-31,2023-08-24,512,434,78,e7d30eec486adc87d4e1b676cdb7c3c298a358daf9ab3cd351641d874e38cdeb
2023-08-25,12,2022-03-31,2023-08-24,512,422,90,0d43dd5ec1014587bb363bfc858e1669fc2456eee3a11647a48aef44aa3b4f39
2023-08-25,13,2022-03-31,2023-08-24,512,431,81,689bea5bc64aa39022107f0ce97a9d699e48449bc25f2e4caef6f5f0e05cc830
2023-08-25,21,2022-03-31,2023-08-24,512,433,79,d20b8d6bbb205adda3a8f2d4ccfb90b136acadc407d561eb6f6d6664c2cb8e24
2023-08-25,35,2022-03-31,2023-08-24,512,428,84,ffafc27ae6c19459d24ce114562a723f94be9411816d3238eb9a82e303ed0587
2023-08-25,82,2022-03-31,2023-08-24,512,432,80,64e88f1bd9c0f5644bfc475cf0b363e1b3e41b2822590ff2d929ebb6e2432199
2023-08-26,11,2022-04-01,2023-08-25,512,434,78,0d7679c23c90ee6241c4a60438aae6595dfcc668bcc6ed78c7087ea998d6ed06
2023-08-26,12,2022-04-01,2023-08-25,512,422,90,e8bf355130bf51f79385647acd1ba10ed6a0c015f4d291d78080de1284fce17b
2023-08-26,13,2022-04-01,2023-08-25,512,431,81,3992f2e58bcf51c6f73a7ec4b98f3db98edffb658901b41b89083c22b2c60fdb
2023-08-26,21,2022-04-01,2023-08-25,512,433,79,2559ee913dc3148cbbe1568fe912cccd9365c7966ed3766fcd02c53f5456234e
2023-08-26,35,2022-04-01,2023-08-25,512,428,84,4a5ee7e8fee1788ced91177079721253fa6e3398fba66db67be5c6d585e0f339
2023-08-26,82,2022-04-01,2023-08-25,512,432,80,774adaaea6cf3f8dfec583341f902a00d5c5cf7ec63bed199c513a9f6ac5e1ed
2023-08-27,11,2022-04-02,2023-08-26,512,434,78,ec01f50a92f995d9110551a418a82da311972a24a9d80ba74c0eb4cd042d3fc1
2023-08-27,12,2022-04-02,2023-08-26,512,422,90,1cc5455697d43a781a6059532935f5f7de28258920d76277920526c75ba344bf
2023-08-27,13,2022-04-02,2023-08-26,512,431,81,5a698e01569ff409409d6c7dd3cb4419173b9149249dda303371d62945a14064
2023-08-27,21,2022-04-02,2023-08-26,512,433,79,1a12bf1532381fd553dfe00c12e2da22291755d5229ba6584b93c6354665ca44
2023-08-27,35,2022-04-02,2023-08-26,512,428,84,9c82364c4878c8ca186d486a15796d20c07ffe4547108967ca359f64534f7938
2023-08-27,82,2022-04-02,2023-08-26,512,432,80,5109fda7efb9cd2e1988d6ec2ef56d0096121f0575c754586f78262473000d44
2023-08-28,11,2022-04-03,2023-08-27,512,434,78,af0d1bf98a583350526928dd381dc618c6b9418b4b4f61cd2c2f7809f9b36072
2023-08-28,12,2022-04-03,2023-08-27,512,422,90,43a1441bc7ea28a4d20cdf64e7c35fc485d904e72124e9215ec3d6361ee6ba07
2023-08-28,13,2022-04-03,2023-08-27,512,431,81,4bde061ade33c1fbfc1f42ad4984dc4332bba051e5430ebe69d875ef76a59be3
2023-08-28,21,2022-04-03,2023-08-27,512,433,79,78de47dbba69442686921291e6f86bf5c38514cc3a18e37299beebbc5e51cc1b
2023-08-28,35,2022-04-03,2023-08-27,512,428,84,da57abb628e8f441d81ec4b4f7a6e63840161f375ef11f69ac48145b9aec14d3
2023-08-28,82,2022-04-03,2023-08-27,512,432,80,4b61685a8b14875cc5b097fc750bbe23355f20d298f4fe20317b8c89000538c4
2023-08-29,11,2022-04-04,2023-08-28,512,434,78,b591447586b496f6a89d853d439764d6b0d30b90cdc06e572e52310e4c68def5
2023-08-29,12,2022-04-04,2023-08-28,512,422,90,f681230c31af269a71d3eed682c5f3be9f283cfcf5c470237aae8d2b6cce5ddc
2023-08-29,13,2022-04-04,2023-08-28,512,431,81,8852d4a9816734c51c368f73e09308252bad6774a6fb4d88f7a7540659a70301
2023-08-29,21,2022-04-04,2023-08-28,512,433,79,6aa83743202babb1289d3e3d88c78f543513a1145226af6504537597780af291
2023-08-29,35,2022-04-04,2023-08-28,512,428,84,95d26523a7b5d01c2d48bd18d1eec3932d5c822d602492d424eeac53610d1747
2023-08-29,82,2022-04-04,2023-08-28,512,432,80,1ace4bd94bc170979f66d9784355e51167f8a7376a65443a58790885d0455e40
2023-08-30,11,2022-04-05,2023-08-29,512,434,78,345414cafb23e58dfd4a43f54888c01a422159641dd2243fdeeb01ecfc38a2ed
2023-08-30,12,2022-04-05,2023-08-29,512,422,90,3ee22dc08f1acadaa87fbb0038f0c9a03d3792f56fc66b547784b07d918284f8
2023-08-30,13,2022-04-05,2023-08-29,512,431,81,c10bafacf90596c57aacb66b923f20c9f914cd9a00d35ae0429297f0fe092270
2023-08-30,21,2022-04-05,2023-08-29,512,433,79,056da049bd0f08133f51536ee00df2f443882e57a18f598c1ddb63dfe02c6cc6
2023-08-30,35,2022-04-05,2023-08-29,512,428,84,a59c1a3c4d33e74c2630affaae74cf94f48210bec7d477ab41595aacffac21bb
2023-08-30,82,2022-04-05,2023-08-29,512,432,80,4f266a24aa5501204904694d1148d0942bd77ee4b0ac9348f7afee0e753a7f3d
2023-08-31,11,2022-04-06,2023-08-30,512,434,78,b804eeea7702c2762053481f1a7be29a23c776d2d5a39dff29ecd4fe3fc9e5a9
2023-08-31,12,2022-04-06,2023-08-30,512,422,90,337d8fb6b738d34bb8b0a93300acf9d0c7e6fc40da050191abb58203fd281fd9
2023-08-31,13,2022-04-06,2023-08-30,512,431,81,6b80568caf587436ae8d3a59da1e24dd0d0d9b499fb41542e66c352b43e3cbed
2023-08-31,21,2022-04-06,2023-08-30,512,433,79,926bc7f4e3c8ececfa24d8ad4a753643d3bd000a952a4f4a0d2c5c377d457fd3
2023-08-31,35,2022-04-06,2023-08-30,512,428,84,d1c7b7b7a65990924e7c4e05f4f6d5d704f35fbdd782001645884370e6c5759b
2023-08-31,82,2022-04-06,2023-08-30,512,432,80,0fba012abea44f56a00e0940a20143b62b536e178a4ea17b8b9d1256ba6d721b
2023-09-01,11,2022-04-07,2023-08-31,512,434,78,77de7dfa47edf1f5509b63a1edcc8b4010be5afb81812d16c125937d523b5058
2023-09-01,12,2022-04-07,2023-08-31,512,422,90,9dd8faa8af84a126ed35ebfe9856f662268a4fd1eb5ee3e5e8d0939e0710b1b7
2023-09-01,13,2022-04-07,2023-08-31,512,431,81,1e0b2cccc4afe10c7579eac05f15eff782b08bea3fbf515b342348bd0d3fe51c
2023-09-01,21,2022-04-07,2023-08-31,512,433,79,4b516ff6d4416929076035eb8d3de12d41abe79c507c9cef418eaab19d16ef0e
2023-09-01,35,2022-04-07,2023-08-31,512,428,84,4b0a3fa144676d0807e83a2bb2dba5855f1e96bf9032c4e08a59be083b1b4440
2023-09-01,82,2022-04-07,2023-08-31,512,432,80,67daff21356fd0dfa9ebe0d138e6f7d0e2f6c59a9c0f14329d5aecc9d7074c08
2023-09-02,11,2022-04-08,2023-09-01,512,434,78,3c8f3987e873d9f38c5c2b3d5969a03fc8a356433925e0026b79d28eb84c8fe4
2023-09-02,12,2022-04-08,2023-09-01,512,422,90,8197af2b8c22586453364d578299cf15dd96ec8bb6fc3a450d46456afb1191f2
2023-09-02,13,2022-04-08,2023-09-01,512,431,81,23d15ce98ad47e1e027d797138128b0961f42e278922d96174710b5a8f85093b
2023-09-02,21,2022-04-08,2023-09-01,512,433,79,16105b9f2a2a956bc7578f57fccc67ea90a8b5d53d4788b431353858aee278c8
2023-09-02,35,2022-04-08,2023-09-01,512,428,84,a3821f28215347ad2818f2ca1587d9503a862b90d8fd22eb6b36d876d33a2556
2023-09-02,82,2022-04-08,2023-09-01,512,432,80,0c1befc16a99a8e110c328ab993c0a278f02cbd153c0fdb9e2cf09d4d3362d6f
2023-09-03,11,2022-04-09,2023-09-02,512,434,78,da310e093c7050cdc271b9f0160cf8eaf205d341b9dea7e066ab2fbbf61c74f8
2023-09-03,12,2022-04-09,2023-09-02,512,422,90,fe8c17a81e5e1aaf063861a459ca93b4d9f13f30d76951dc813e73536c7d8c48
2023-09-03,13,2022-04-09,2023-09-02,512,431,81,0e52db362dcf06bb7fb6e43e1bddc5a3760301ee428ad469108bbf0fa8dc7ea2
2023-09-03,21,2022-04-09,2023-09-02,512,433,79,4377b6110419180b3573c2acb8e990b48b6aead71cfef525d725271afc54c30e
2023-09-03,35,2022-04-09,2023-09-02,512,428,84,4b5092e00e19ca2fc684e49e796654de48974e64ecc743683eaa81ec7d81430e
2023-09-03,82,2022-04-09,2023-09-02,512,432,80,ea8df1f13c5d1e4ff5fa9f06f9754a5079ab2c8e05d3b7bf9b78c8da4e3bc2b7
2023-09-04,11,2022-04-10,2023-09-03,512,434,78,5775e7beb4fdb89d9a706d7c9e24e15a0003dca6ea9148a1f970e845ffa29deb
2023-09-04,12,2022-04-10,2023-09-03,512,422,90,9c6daa003ee6702c692382505ee5cb6dd7e889cc38243d5f2696e109f5f8a70c
2023-09-04,13,2022-04-10,2023-09-03,512,431,81,864f15a3a7beac185064bb271d9c969db8ca3e3628e54f6a8330804b15fc9fa6
2023-09-04,21,2022-04-10,2023-09-03,512,433,79,72267602e4b1def271f275e8b059185a22c6ca4d38d7b50fbb516ddbb53a75c0
2023-09-04,35,2022-04-10,2023-09-03,512,428,84,f31ffab637db79037289c8da4c65114fc299e15af5adab202ba9f1e8e9a52390
2023-09-04,82,2022-04-10,2023-09-03,512,432,80,2f3d446a88c1da19b2f2d88179033ca0897f3944c7373caf04b0cb3ecc53400f
2023-09-05,11,2022-04-11,2023-09-04,512,434,78,688300e5c238bc2dfa842776652e5c22892952bc01ba7421876ca7c5f8cf6406
2023-09-05,12,2022-04-11,2023-09-04,512,422,90,61f90251fa9f4658fa506ae10b22035bfd8f212bbf49e4099f33ac429a6693ec
2023-09-05,13,2022-04-11,2023-09-04,512,431,81,d68875920cd2b971d83e89d8c2cba94f9797b7cc9670acae99f44f1583ecac4a
2023-09-05,21,2022-04-11,2023-09-04,512,433,79,f64aadd678203a2056bdd61ff41366158097eeb8ee1e9c6aab185c40355e340b
2023-09-05,35,2022-04-11,2023-09-04,512,428,84,ad2f0e306e1997079fe72312a46f2adbe13c12fc6c3bcff95da28286cbaaf308
2023-09-05,82,2022-04-11,2023-09-04,512,432,80,f572e478bf131c129644f086a91a74d75bbac5cf89e47f51b0d17a1858c034c5
2023-09-06,11,2022-04-12,2023-09-05,512,434,78,500d7686d3ca6963d792545cec553e6a3c00d6deb5cc85478f30f78ea715e1bd
2023-09-06,12,2022-04-12,2023-09-05,512,422,90,4b0cd455a9984cecad2b4d1b0926773de894c99c882008cb7b94a14272490546
2023-09-06,13,2022-04-12,2023-09-05,512,431,81,65b65e120e85261af47e6c22337e5d1f9f90cb7867db3e5eff32626e96dca9a0
2023-09-06,21,2022-04-12,2023-09-05,512,433,79,d6478e386c2efb9cd3af30618aea4c2c52c8865136606fb38fcf1769c7301904
2023-09-06,35,2022-04-12,2023-09-05,512,428,84,a985ceff698e1f0a628aa16a24c3d4dffe47bb318956c3fbf82a79a5bb8236a0
2023-09-06,82,2022-04-12,2023-09-05,512,432,80,c98f2de357f0e5915132da05865a49a787eca4e1fba40aedd3a230cdaf3e8aaa
2023-09-07,11,2022-04-13,2023-09-06,512,434,78,f04be6aa8f896b84d75ea238d14a6fccf9261010e35d359bb83630867c8d9da9
2023-09-07,12,2022-04-13,2023-09-06,512,422,90,765a4bac1ff53616ef96742302643550172c13b3df5f38f38c55813aa0f34a45
2023-09-07,13,2022-04-13,2023-09-06,512,431,81,563ef88372a4afb07e5d6981c3043bef6b2e55925bf8038c2e51b05f3c74f28d
2023-09-07,21,2022-04-13,2023-09-06,512,433,79,0e9bd911f1a4e4314a04c969559617f221e48119ddb2bb7b3f81f8926bb71507
2023-09-07,35,2022-04-13,2023-09-06,512,428,84,51fc203a6e50ccb25465528cf22af71143bf8a93df73771bdc893aeca3bef02f
2023-09-07,82,2022-04-13,2023-09-06,512,432,80,4e78d6ca108e6e9fee12b2f05b22838367723bdc1cc20b2d5f45f61202f0f297
2023-09-08,11,2022-04-14,2023-09-07,512,434,78,df01e10bf0dd3bc50c1b2c179958f59cdc56906d839219d5cfb1fb61317365df
2023-09-08,12,2022-04-14,2023-09-07,512,422,90,bd9f403df928334453dbd682d1e6567ec76b47a51220ea87ffdd2f67a18f1c45
2023-09-08,13,2022-04-14,2023-09-07,512,431,81,bc8046d5b981078ccbd05d96646edc50c7143fdc4827ed64b3e9e942f94d5040
2023-09-08,21,2022-04-14,2023-09-07,512,433,79,26e33573ec9040fdd08ea4b9e2bde30cf47904c096bf44fb87d2813a22596ab8
2023-09-08,35,2022-04-14,2023-09-07,512,428,84,2d49a5b1c3a46300181ef832cc07dd006abb20964560d429e9b170eaba74a708
2023-09-08,82,2022-04-14,2023-09-07,512,432,80,7153c2bc3ab5bbf756ad48c8dae08b3bb34d576624a9be0775e5c9310e191144
2023-09-09,11,2022-04-15,2023-09-08,512,434,78,0165ab39345de1b2915f96f758be7ea749bade39a8b9255c45ed8fe54949b9e0
2023-09-09,12,2022-04-15,2023-09-08,512,422,90,a8cbcf5a045c0d40904813cfc7c253256777248027aee110d09078d717985a66
2023-09-09,13,2022-04-15,2023-09-08,512,431,81,99418d8c64dbaf75cdf90d86eda80218f62b568fd59ac167d69a966148f4d239
2023-09-09,21,2022-04-15,2023-09-08,512,433,79,ee6fc47647e246b5527d1d504dc830b7215b1a313e03e73f0dce42a5f348f7d7
2023-09-09,35,2022-04-15,2023-09-08,512,428,84,da198e71481f4ebd72b822f28571e873bceb96fd2293bbdc010047404d370b03
2023-09-09,82,2022-04-15,2023-09-08,512,432,80,573999bf4142e2689f0f9ce0cd5ccd7ed1d197d86ad5ce63e7f384d583e5fdcc
2023-09-10,11,2022-04-16,2023-09-09,512,434,78,5935fd3448f072e30986488ebc24c451792c50a6acf67d4d1899ad53b8f4e4c4
2023-09-10,12,2022-04-16,2023-09-09,512,422,90,b8e428b0c2eaa22438c72e96d2aebf7ae71b2b3a25f3aa37356785e280f1ed34
2023-09-10,13,2022-04-16,2023-09-09,512,431,81,14ccf44ae1df9c5926a53081d11e68075acedd897a34d283db858fcd771731ff
2023-09-10,21,2022-04-16,2023-09-09,512,433,79,f649867d4fde24803f7bfcf01bae8d49b963eb85597da2e214396b001cd5ec2f
2023-09-10,35,2022-04-16,2023-09-09,512,428,84,ef90cd12e2b1156a37d9c88b271e0b83c8d15a26d53d4c654d5c0d9eb1c1d52a
2023-09-10,82,2022-04-16,2023-09-09,512,432,80,1213b14eed2cc1bbba593b4294888ad18d58624383584ce13ea395246d60ff03
2023-09-11,11,2022-04-17,2023-09-10,512,434,78,bc7717758b41e0db71f6d8efb3d59edb73240c3fa331b83ac7f80ee28172e324
2023-09-11,12,2022-04-17,2023-09-10,512,422,90,a50151b2b65a40aafa54c050b934297ade893a17615b9fffa882a0d3bb45ff00
2023-09-11,13,2022-04-17,2023-09-10,512,431,81,cab5ba06579b798d258500a500f297a8ada37effafb36b91ca04fee9b95b53bd
2023-09-11,21,2022-04-17,2023-09-10,512,433,79,4007bbc40d341e671eb5d463a2974d48d0ae53ae9eac489a82efa78c9cdcb5f1
2023-09-11,35,2022-04-17,2023-09-10,512,428,84,a481099e4b899122ae1e4fa43d56bda4ad4ae9029b2b0b575b653945d773fce5
2023-09-11,82,2022-04-17,2023-09-10,512,432,80,f19c90e55b4b77f8fcf7679baba9c58cc7014dc72fb12e5be6b451bb8daf53e6
2023-09-12,11,2022-04-18,2023-09-11,512,434,78,010c42c9a34b66f45326435d6b09d81200d7cc278da6278ddcd3945eb9dcd969
2023-09-12,12,2022-04-18,2023-09-11,512,422,90,4943322c8cc2ec2cb90a504b0d8450ac961ba6ea1f02c4e87a003432ba94146f
2023-09-12,13,2022-04-18,2023-09-11,512,431,81,75b672dce59df10827acccc097198627b58fda292f5a5cbf67a4da38299ac97f
2023-09-12,21,2022-04-18,2023-09-11,512,433,79,90baa1a885913d3847dcfa5ae8f4f7d96386e1687e688d94c40c40b5f7f6b0be
2023-09-12,35,2022-04-18,2023-09-11,512,428,84,3b9ac7048d9fbb0e46c72ce717012963f6643dc437be25c4de9a004fc3fb738f
2023-09-12,82,2022-04-18,2023-09-11,512,432,80,a87da9fac52bb6db55c45ef55e46314eb1d51eacc30fe5604af19e55d63edea8
2023-09-13,11,2022-04-19,2023-09-12,512,434,78,c2bf01fbd0558ef6957e9d7040de23bdebb4866d0e18d12560224c58f4ea6742
2023-09-13,12,2022-04-19,2023-09-12,512,422,90,4987b2fb901c73bcc4fc6ec1d49658dadf23a7b2d8e563c66a9d4d92dcf2cb9d
2023-09-13,13,2022-04-19,2023-09-12,512,431,81,41f1501ef26555e061253c70fc665278e395f35b633f64475a3eca09b3f8b659
2023-09-13,21,2022-04-19,2023-09-12,512,433,79,f016b6b30912c9d7bd4668c4cb97ae29bb2cdd31e1e21ff94c34b985fc654fad
2023-09-13,35,2022-04-19,2023-09-12,512,428,84,b123d332ecb230722bad71ddb6852abed87aae00e77297f2e2b6d6df7a246d33
2023-09-13,82,2022-04-19,2023-09-12,512,432,80,7f8127b06bed6916749b105253e46aa86ee0ada311574ccbbf2084f037e6d84c
2023-09-14,11,2022-04-20,2023-09-13,512,434,78,e0811b1f30743fdf761762e6e0676c119b7788e66e7074d43cc12919eb4dd490
